img_path,label
Ace Hardware/google_in_london_11.jpg,2
Ace Hardware/google_in_london_13.jpg,2
Ace Hardware/google_in_london_14.jpg,2
Ace Hardware/google_in_london_2.jpg,2
Ace Hardware/google_in_london_3.jpg,2
Ace Hardware/google_in_london_4.jpg,2
Ace Hardware/google_in_london_5.jpg,2
Ace Hardware/google_in_london_7.jpg,2
Ace Hardware/google_in_london_8.jpg,2
Ace Hardware/google_in_london_9.jpg,2
Ace Hardware/google_in_new_york_1.jpg,2
Ace Hardware/google_in_new_york_10.jpg,2
Ace Hardware/google_in_new_york_12.jpeg,2
Ace Hardware/google_in_new_york_14.jpg,2
Ace Hardware/google_in_new_york_15.jpg,2
Ace Hardware/google_in_new_york_2.jpg,2
Ace Hardware/google_in_new_york_3.jpeg,2
Ace Hardware/google_in_new_york_4.jpg,2
Ace Hardware/google_in_new_york_5.jpg,2
Ace Hardware/google_in_new_york_6.jpg,2
Ace Hardware/google_in_new_york_7.jpg,2
Ace Hardware/google_in_new_york_8.jpg,2
Ace Hardware/google_in_new_york_9.jpg,2
Ace Hardware/google_street_view_1.jpg,2
Ace Hardware/google_street_view_10.jpg,2
Ace Hardware/google_street_view_11.jpg,2
Ace Hardware/google_street_view_12.jpg,2
Ace Hardware/google_street_view_13.jpg,2
Ace Hardware/google_street_view_14.jpg,2
Ace Hardware/google_street_view_15.jpg,2
Ace Hardware/google_street_view_2.jpg,2
Ace Hardware/google_street_view_3.jpg,2
Ace Hardware/google_street_view_4.jpg,2
Ace Hardware/google_street_view_5.jpg,2
Ace Hardware/google_street_view_6.jpg,2
Ace Hardware/google_street_view_7.jpg,2
Ace Hardware/google_street_view_8.jpg,2
Ace Hardware/google_street_view_9.jpg,2
Ahold Delhaize/google_in_london_5.jpg,3
Ahold Delhaize/google_in_new_york_1.jpg,3
Ahold Delhaize/google_in_new_york_8.jpg,3
Albertson's/google_in_london_1.jpg,4
Albertson's/google_in_london_10.jpg,4
Albertson's/google_in_london_11.jpg,4
Albertson's/google_in_london_12.jpg,4
Albertson's/google_in_london_13.jpg,4
Albertson's/google_in_london_14.jpg,4
Albertson's/google_in_london_15.jpg,4
Albertson's/google_in_london_2.jpg,4
Albertson's/google_in_london_3.jpg,4
Albertson's/google_in_london_4.jpg,4
Albertson's/google_in_london_5.jpg,4
Albertson's/google_in_london_6.jpg,4
Albertson's/google_in_london_7.jpg,4
Albertson's/google_in_london_8.jpg,4
Albertson's/google_in_london_9.jpg,4
Albertson's/google_in_new_york_1.jpg,4
Albertson's/google_in_new_york_10.jpg,4
Albertson's/google_in_new_york_11.jpg,4
Albertson's/google_in_new_york_13.jpg,4
Albertson's/google_in_new_york_14.jpg,4
Albertson's/google_in_new_york_15.jpg,4
Albertson's/google_in_new_york_2.jpg,4
Albertson's/google_in_new_york_3.jpg,4
Albertson's/google_in_new_york_4.jpg,4
Albertson's/google_in_new_york_5.jpg,4
Albertson's/google_in_new_york_6.jpg,4
Albertson's/google_in_new_york_7.jpg,4
Albertson's/google_in_new_york_8.jpg,4
Albertson's/google_in_new_york_9.jpg,4
Albertson's/google_street_view_1.jpg,4
Albertson's/google_street_view_11.jpg,4
Albertson's/google_street_view_12.jpg,4
Albertson's/google_street_view_13.jpg,4
Albertson's/google_street_view_14.jpg,4
Albertson's/google_street_view_15.jpg,4
Albertson's/google_street_view_2.jpg,4
Albertson's/google_street_view_3.jpg,4
Albertson's/google_street_view_4.jpg,4
Albertson's/google_street_view_5.jpg,4
Albertson's/google_street_view_6.jpg,4
Albertson's/google_street_view_7.jpg,4
Albertson's/google_street_view_8.jpg,4
Albertson's/google_street_view_9.jpg,4
Aldi/google_in_london_1.jpg,5
Aldi/google_in_london_10.jpg,5
Aldi/google_in_london_11.jpg,5
Aldi/google_in_london_12.jpg,5
Aldi/google_in_london_14.jpg,5
Aldi/google_in_london_15.jpg,5
Aldi/google_in_london_2.jpg,5
Aldi/google_in_london_3.jpg,5
Aldi/google_in_london_4.jpg,5
Aldi/google_in_london_5.jpg,5
Aldi/google_in_london_6.jpg,5
Aldi/google_in_london_7.jpg,5
Aldi/google_in_london_8.jpg,5
Aldi/google_in_london_9.jpg,5
Aldi/google_in_new_york_1.jpg,5
Aldi/google_in_new_york_11.jpg,5
Aldi/google_in_new_york_12.jpg,5
Aldi/google_in_new_york_13.jpg,5
Aldi/google_in_new_york_14.jpg,5
Aldi/google_in_new_york_15.jpg,5
Aldi/google_in_new_york_2.jpg,5
Aldi/google_in_new_york_3.jpg,5
Aldi/google_in_new_york_4.jpg,5
Aldi/google_in_new_york_5.jpg,5
Aldi/google_in_new_york_6.jpg,5
Aldi/google_in_new_york_8.jpg,5
Aldi/google_in_new_york_9.jpg,5
Aldi/google_street_view_1.jpg,5
Aldi/google_street_view_10.jpg,5
Aldi/google_street_view_11.jpg,5
Aldi/google_street_view_12.jpg,5
Aldi/google_street_view_13.jpg,5
Aldi/google_street_view_14.jpg,5
Aldi/google_street_view_15.jpg,5
Aldi/google_street_view_2.jpg,5
Aldi/google_street_view_3.jpg,5
Aldi/google_street_view_4.jpg,5
Aldi/google_street_view_5.jpg,5
Aldi/google_street_view_6.jpg,5
Aldi/google_street_view_7.jpg,5
Aldi/google_street_view_8.jpg,5
Aldi/google_street_view_9.jpg,5
Alimentation Couche-Tard/google_in_london_1.jpg,6
Alimentation Couche-Tard/google_in_london_10.jpg,6
Alimentation Couche-Tard/google_in_london_11.jpg,6
Alimentation Couche-Tard/google_in_london_14.jpg,6
Alimentation Couche-Tard/google_in_london_15.jpeg,6
Alimentation Couche-Tard/google_in_london_2.jpg,6
Alimentation Couche-Tard/google_in_london_3.jpg,6
Alimentation Couche-Tard/google_in_london_4.jpg,6
Alimentation Couche-Tard/google_in_london_5.jpg,6
Alimentation Couche-Tard/google_in_london_6.jpg,6
Alimentation Couche-Tard/google_in_london_7.jpg,6
Alimentation Couche-Tard/google_in_london_8.jpg,6
Alimentation Couche-Tard/google_in_london_9.jpg,6
Alimentation Couche-Tard/google_in_new_york_1.jpg,6
Alimentation Couche-Tard/google_in_new_york_11.jpg,6
Alimentation Couche-Tard/google_in_new_york_13.jpg,6
Alimentation Couche-Tard/google_in_new_york_14.jpg,6
Alimentation Couche-Tard/google_in_new_york_3.jpg,6
Alimentation Couche-Tard/google_in_new_york_4.jpg,6
Alimentation Couche-Tard/google_in_new_york_5.jpg,6
Alimentation Couche-Tard/google_in_new_york_6.jpg,6
Alimentation Couche-Tard/google_in_new_york_7.jpg,6
Alimentation Couche-Tard/google_in_new_york_8.jpg,6
Alimentation Couche-Tard/google_in_new_york_9.jpg,6
Alimentation Couche-Tard/google_street_view_1.jpg,6
Alimentation Couche-Tard/google_street_view_12.jpg,6
Alimentation Couche-Tard/google_street_view_13.jpg,6
Alimentation Couche-Tard/google_street_view_14.jpg,6
Alimentation Couche-Tard/google_street_view_2.jpg,6
Alimentation Couche-Tard/google_street_view_4.jpg,6
Alimentation Couche-Tard/google_street_view_5.jpg,6
Alimentation Couche-Tard/google_street_view_7.jpg,6
Amazon/google_in_london_10.jpg,7
Amazon/google_in_london_12.jpg,7
Amazon/google_in_london_15.jpg,7
Amazon/google_in_london_3.jpg,7
Amazon/google_in_london_4.jpg,7
Amazon/google_in_london_5.jpg,7
Amazon/google_in_london_9.jpg,7
Amazon/google_in_new_york_1.jpg,7
Amazon/google_in_new_york_10.jpg,7
Amazon/google_in_new_york_11.jpg,7
Amazon/google_in_new_york_12.jpg,7
Amazon/google_in_new_york_2.jpg,7
Amazon/google_in_new_york_4.jpg,7
Amazon/google_in_new_york_7.jpg,7
Amazon/google_in_new_york_8.jpg,7
Amazon/google_in_new_york_9.jpg,7
Amazon/google_street_view_1.jpg,7
Amazon/google_street_view_10.jpg,7
Amazon/google_street_view_11.jpg,7
Amazon/google_street_view_15.jpg,7
Amazon/google_street_view_2.jpg,7
Amazon/google_street_view_3.jpg,7
Amazon/google_street_view_4.jpg,7
Amazon/google_street_view_5.jpg,7
Amazon/google_street_view_6.jpg,7
Amazon/google_street_view_7.jpg,7
Amazon/google_street_view_8.jpg,7
Amazon/google_street_view_9.jpg,7
AnnTaylor/google_in_london_1.jpg,8
AnnTaylor/google_in_london_12.jpg,8
AnnTaylor/google_in_london_19.jpg,8
AnnTaylor/google_in_london_2.jpg,8
AnnTaylor/google_in_london_20.jpg,8
AnnTaylor/google_in_london_3.jpg,8
AnnTaylor/google_in_london_5.jpg,8
AnnTaylor/google_in_london_6.jpg,8
AnnTaylor/google_in_london_8.jpg,8
AnnTaylor/google_in_london_9.jpg,8
AnnTaylor/google_in_new_york_1.jpg,8
AnnTaylor/google_in_new_york_12.jpg,8
AnnTaylor/google_in_new_york_13.jpg,8
AnnTaylor/google_in_new_york_14.jpg,8
AnnTaylor/google_in_new_york_16.jpg,8
AnnTaylor/google_in_new_york_18.jpg,8
AnnTaylor/google_in_new_york_2.jpg,8
AnnTaylor/google_in_new_york_20.jpg,8
AnnTaylor/google_in_new_york_3.jpg,8
AnnTaylor/google_in_new_york_6.jpg,8
AnnTaylor/google_in_new_york_8.jpg,8
AnnTaylor/google_in_new_york_9.jpg,8
AnnTaylor/google_street_view_10.jpg,8
AnnTaylor/google_street_view_11.jpg,8
AnnTaylor/google_street_view_13.jpg,8
AnnTaylor/google_street_view_16.jpg,8
AnnTaylor/google_street_view_17.jpg,8
AnnTaylor/google_street_view_2.jpg,8
AnnTaylor/google_street_view_3.jpg,8
AnnTaylor/google_street_view_4.jpg,8
AnnTaylor/google_street_view_5.jpg,8
AnnTaylor/google_street_view_6.jpg,8
AnnTaylor/google_street_view_9.jpg,8
Apple Store/iTunes/google_in_london_1.jpg,9
Apple Store/iTunes/google_in_london_13.jpg,9
Apple Store/iTunes/google_in_london_14.jpg,9
Apple Store/iTunes/google_in_london_15.jpg,9
Apple Store/iTunes/google_in_london_2.jpg,9
Apple Store/iTunes/google_in_london_3.jpg,9
Apple Store/iTunes/google_in_london_4.jpg,9
Apple Store/iTunes/google_in_london_9.jpg,9
Apple Store/iTunes/google_in_new_york_1.jpeg,9
Apple Store/iTunes/google_in_new_york_11.jpg,9
Apple Store/iTunes/google_in_new_york_12.jpg,9
Apple Store/iTunes/google_in_new_york_14.jpg,9
Apple Store/iTunes/google_in_new_york_3.jpg,9
Apple Store/iTunes/google_in_new_york_4.jpg,9
Apple Store/iTunes/google_in_new_york_5.jpg,9
Apple Store/iTunes/google_in_new_york_6.jpg,9
Apple Store/iTunes/google_in_new_york_7.jpg,9
Apple Store/iTunes/google_in_new_york_8.jpg,9
Apple Store/iTunes/google_street_view_1.jpg,9
Apple Store/iTunes/google_street_view_10.jpg,9
Apple Store/iTunes/google_street_view_11.jpg,9
Apple Store/iTunes/google_street_view_12.jpg,9
Apple Store/iTunes/google_street_view_14.jpeg,9
Apple Store/iTunes/google_street_view_15.jpg,9
Apple Store/iTunes/google_street_view_2.jpg,9
Apple Store/iTunes/google_street_view_4.jpg,9
Apple Store/iTunes/google_street_view_5.jpg,9
Apple Store/iTunes/google_street_view_6.jpg,9
Apple Store/iTunes/google_street_view_7.jpg,9
Apple Store/iTunes/google_street_view_8.jpg,9
Apple Store/iTunes/google_street_view_9.jpg,9
Applebees/google_in_london_11.jpg,10
Applebees/google_in_london_12.jpg,10
Applebees/google_in_london_14.jpg,10
Applebees/google_in_london_2.jpg,10
Applebees/google_in_london_3.jpg,10
Applebees/google_in_london_4.jpg,10
Applebees/google_in_london_6.jpg,10
Applebees/google_in_london_9.jpg,10
Applebees/google_in_new_york_10.jpg,10
Applebees/google_in_new_york_11.jpg,10
Applebees/google_in_new_york_13.jpg,10
Applebees/google_in_new_york_3.jpg,10
Applebees/google_in_new_york_4.jpg,10
Applebees/google_in_new_york_5.jpg,10
Applebees/google_in_new_york_6.jpg,10
Applebees/google_in_new_york_7.jpg,10
Applebees/google_in_new_york_8.jpg,10
Applebees/google_street_view_13.jpg,10
Applebees/google_street_view_14.jpg,10
Applebees/google_street_view_15.jpg,10
Applebees/google_street_view_2.jpg,10
Applebees/google_street_view_8.jpg,10
Applebees/google_street_view_9.jpg,10
Army/Air Force Exchange/google_in_london_1.jpg,11
Army/Air Force Exchange/google_street_view_2.jpg,11
Army/Air Force Exchange/google_street_view_3.jpg,11
Army/Air Force Exchange/google_street_view_4.jpg,11
Ascena Retail Group/google_in_london_4.jpg,12
Asda/google_in_london_10.jpg,13
Asda/google_in_london_11.jpg,13
Asda/google_in_london_14.jpg,13
Asda/google_in_london_15.jpg,13
Asda/google_in_london_2.jpg,13
Asda/google_in_london_3.jpg,13
Asda/google_in_london_4.jpg,13
Asda/google_in_london_5.jpg,13
Asda/google_in_london_6.jpg,13
Asda/google_in_london_7.jpg,13
Asda/google_in_london_8.jpg,13
Asda/google_in_london_9.jpg,13
Asda/google_in_new_york_1.jpg,13
Asda/google_in_new_york_2.jpg,13
Asda/google_in_new_york_3.jpg,13
Asda/google_in_new_york_5.jpg,13
Asda/google_in_new_york_8.jpg,13
Asda/google_street_view_1.jpg,13
Asda/google_street_view_10.jpg,13
Asda/google_street_view_13.jpg,13
Asda/google_street_view_14.jpg,13
Asda/google_street_view_15.jpg,13
Asda/google_street_view_2.jpg,13
Asda/google_street_view_3.jpg,13
Asda/google_street_view_4.jpg,13
Asda/google_street_view_5.jpg,13
Asda/google_street_view_6.jpg,13
Asda/google_street_view_7.jpg,13
Asda/google_street_view_8.jpg,13
Asda/google_street_view_9.jpg,13
Auchan/google_in_london_10.jpg,14
Auchan/google_in_london_2.jpg,14
Auchan/google_in_london_4.jpg,14
Auchan/google_in_new_york_1.jpg,14
Auchan/google_in_new_york_13.jpg,14
Auchan/google_in_new_york_3.jpg,14
Auchan/google_in_new_york_5.jpg,14
Auchan/google_in_new_york_6.jpg,14
Auchan/google_in_new_york_9.jpg,14
Auchan/google_street_view_1.jpg,14
Auchan/google_street_view_2.jpg,14
Auchan/google_street_view_3.jpg,14
Auchan/google_street_view_4.jpg,14
Auchan/google_street_view_5.jpg,14
Auchan/google_street_view_6.jpg,14
Auchan/google_street_view_7.jpg,14
Auchan/google_street_view_9.jpg,14
AutoZone/google_in_london_1.jpg,15
AutoZone/google_in_london_10.jpg,15
AutoZone/google_in_london_11.jpg,15
AutoZone/google_in_london_12.jpg,15
AutoZone/google_in_london_13.jpg,15
AutoZone/google_in_london_15.jpg,15
AutoZone/google_in_london_2.jpg,15
AutoZone/google_in_london_4.jpg,15
AutoZone/google_in_london_6.jpg,15
AutoZone/google_in_london_7.jpg,15
AutoZone/google_in_london_9.jpg,15
AutoZone/google_in_new_york_1.jpg,15
AutoZone/google_in_new_york_10.jpg,15
AutoZone/google_in_new_york_12.jpg,15
AutoZone/google_in_new_york_13.jpg,15
AutoZone/google_in_new_york_14.jpg,15
AutoZone/google_in_new_york_2.jpg,15
AutoZone/google_in_new_york_3.jpeg,15
AutoZone/google_in_new_york_4.jpg,15
AutoZone/google_in_new_york_5.jpg,15
AutoZone/google_in_new_york_7.jpg,15
AutoZone/google_in_new_york_8.jpg,15
AutoZone/google_in_new_york_9.jpg,15
AutoZone/google_street_view_1.jpg,15
AutoZone/google_street_view_10.jpg,15
AutoZone/google_street_view_11.jpg,15
AutoZone/google_street_view_12.jpg,15
AutoZone/google_street_view_13.jpg,15
AutoZone/google_street_view_14.jpg,15
AutoZone/google_street_view_15.jpg,15
AutoZone/google_street_view_2.jpg,15
AutoZone/google_street_view_3.jpg,15
AutoZone/google_street_view_4.jpg,15
AutoZone/google_street_view_5.jpg,15
AutoZone/google_street_view_6.jpg,15
AutoZone/google_street_view_7.jpg,15
AutoZone/google_street_view_8.jpg,15
AutoZone/google_street_view_9.jpg,15
B&Q/google_in_london_10.jpg,16
B&Q/google_in_london_11.jpg,16
B&Q/google_in_london_12.jpg,16
B&Q/google_in_london_13.jpg,16
B&Q/google_in_london_14.jpg,16
B&Q/google_in_london_15.jpg,16
B&Q/google_in_london_16.jpg,16
B&Q/google_in_london_17.jpg,16
B&Q/google_in_london_18.jpg,16
B&Q/google_in_london_19.jpg,16
B&Q/google_in_london_2.jpg,16
B&Q/google_in_london_20.jpg,16
B&Q/google_in_london_3.jpg,16
B&Q/google_in_london_4.jpg,16
B&Q/google_in_london_5.jpg,16
B&Q/google_in_london_6.jpg,16
B&Q/google_in_london_7.jpg,16
B&Q/google_in_london_8.jpg,16
B&Q/google_in_london_9.jpg,16
B&Q/google_in_new_york_1.jpg,16
B&Q/google_in_new_york_10.jpg,16
B&Q/google_in_new_york_11.jpg,16
B&Q/google_in_new_york_13.jpg,16
B&Q/google_in_new_york_14.jpg,16
B&Q/google_in_new_york_17.jpg,16
B&Q/google_in_new_york_18.jpg,16
B&Q/google_in_new_york_19.jpg,16
B&Q/google_in_new_york_20.jpg,16
B&Q/google_in_new_york_3.jpg,16
B&Q/google_in_new_york_4.jpg,16
B&Q/google_in_new_york_5.jpg,16
B&Q/google_in_new_york_6.jpg,16
B&Q/google_in_new_york_9.jpg,16
B&Q/google_street_view_1.jpg,16
B&Q/google_street_view_2.jpg,16
B&Q/google_street_view_3.jpg,16
B&Q/google_street_view_4.jpg,16
B&Q/google_street_view_5.jpg,16
B&Q/google_street_view_6.jpg,16
B&Q/google_street_view_7.jpg,16
B&Q/google_street_view_8.jpg,16
B&Q/google_street_view_9.jpg,16
BJ's Wholesale Club/google_in_london_1.jpg,17
BJ's Wholesale Club/google_in_london_10.jpg,17
BJ's Wholesale Club/google_in_london_11.jpg,17
BJ's Wholesale Club/google_in_london_12.jpg,17
BJ's Wholesale Club/google_in_london_13.jpg,17
BJ's Wholesale Club/google_in_london_14.jpg,17
BJ's Wholesale Club/google_in_london_15.jpg,17
BJ's Wholesale Club/google_in_london_3.jpg,17
BJ's Wholesale Club/google_in_london_4.jpg,17
BJ's Wholesale Club/google_in_london_5.jpeg,17
BJ's Wholesale Club/google_in_london_6.jpg,17
BJ's Wholesale Club/google_in_london_7.jpg,17
BJ's Wholesale Club/google_in_london_8.jpg,17
BJ's Wholesale Club/google_in_london_9.jpg,17
BJ's Wholesale Club/google_in_new_york_1.jpeg,17
BJ's Wholesale Club/google_in_new_york_10.jpg,17
BJ's Wholesale Club/google_in_new_york_12.jpg,17
BJ's Wholesale Club/google_in_new_york_13.jpg,17
BJ's Wholesale Club/google_in_new_york_14.jpg,17
BJ's Wholesale Club/google_in_new_york_15.jpg,17
BJ's Wholesale Club/google_in_new_york_2.jpg,17
BJ's Wholesale Club/google_in_new_york_3.jpg,17
BJ's Wholesale Club/google_in_new_york_4.jpg,17
BJ's Wholesale Club/google_in_new_york_5.jpg,17
BJ's Wholesale Club/google_in_new_york_6.jpg,17
BJ's Wholesale Club/google_in_new_york_7.jpg,17
BJ's Wholesale Club/google_in_new_york_8.jpg,17
BJ's Wholesale Club/google_in_new_york_9.jpg,17
BJ's Wholesale Club/google_street_view_1.jpg,17
BJ's Wholesale Club/google_street_view_10.jpg,17
BJ's Wholesale Club/google_street_view_11.jpg,17
BJ's Wholesale Club/google_street_view_12.jpg,17
BJ's Wholesale Club/google_street_view_13.jpg,17
BJ's Wholesale Club/google_street_view_14.jpg,17
BJ's Wholesale Club/google_street_view_15.jpg,17
BJ's Wholesale Club/google_street_view_2.jpg,17
BJ's Wholesale Club/google_street_view_3.jpg,17
BJ's Wholesale Club/google_street_view_4.jpg,17
BJ's Wholesale Club/google_street_view_5.jpg,17
BJ's Wholesale Club/google_street_view_6.jpg,17
BJ's Wholesale Club/google_street_view_7.jpg,17
BJ's Wholesale Club/google_street_view_8.jpg,17
BJ's Wholesale Club/google_street_view_9.jpg,17
"Bed, Bath and Beyond/google_in_london_1.jpg",18
"Bed, Bath and Beyond/google_in_london_10.jpg",18
"Bed, Bath and Beyond/google_in_london_11.jpg",18
"Bed, Bath and Beyond/google_in_london_12.jpg",18
"Bed, Bath and Beyond/google_in_london_13.jpg",18
"Bed, Bath and Beyond/google_in_london_14.jpg",18
"Bed, Bath and Beyond/google_in_london_15.jpg",18
"Bed, Bath and Beyond/google_in_london_2.jpg",18
"Bed, Bath and Beyond/google_in_london_3.jpg",18
"Bed, Bath and Beyond/google_in_london_4.jpg",18
"Bed, Bath and Beyond/google_in_london_6.jpg",18
"Bed, Bath and Beyond/google_in_london_7.jpg",18
"Bed, Bath and Beyond/google_in_london_8.jpg",18
"Bed, Bath and Beyond/google_in_london_9.jpg",18
"Bed, Bath and Beyond/google_in_new_york_1.jpg",18
"Bed, Bath and Beyond/google_in_new_york_10.jpg",18
"Bed, Bath and Beyond/google_in_new_york_11.jpg",18
"Bed, Bath and Beyond/google_in_new_york_12.jpg",18
"Bed, Bath and Beyond/google_in_new_york_13.jpg",18
"Bed, Bath and Beyond/google_in_new_york_14.jpeg",18
"Bed, Bath and Beyond/google_in_new_york_15.jpg",18
"Bed, Bath and Beyond/google_in_new_york_2.jpg",18
"Bed, Bath and Beyond/google_in_new_york_4.jpg",18
"Bed, Bath and Beyond/google_in_new_york_9.jpg",18
"Bed, Bath and Beyond/google_street_view_1.jpg",18
"Bed, Bath and Beyond/google_street_view_10.jpg",18
"Bed, Bath and Beyond/google_street_view_11.jpg",18
"Bed, Bath and Beyond/google_street_view_12.jpg",18
"Bed, Bath and Beyond/google_street_view_13.jpg",18
"Bed, Bath and Beyond/google_street_view_14.jpg",18
"Bed, Bath and Beyond/google_street_view_15.jpg",18
"Bed, Bath and Beyond/google_street_view_2.jpg",18
"Bed, Bath and Beyond/google_street_view_3.jpg",18
"Bed, Bath and Beyond/google_street_view_4.jpg",18
"Bed, Bath and Beyond/google_street_view_5.jpg",18
"Bed, Bath and Beyond/google_street_view_6.jpg",18
"Bed, Bath and Beyond/google_street_view_7.jpg",18
"Bed, Bath and Beyond/google_street_view_8.jpg",18
"Bed, Bath and Beyond/google_street_view_9.jpg",18
Belk/google_in_london_1.jpg,19
Belk/google_in_london_10.jpg,19
Belk/google_in_london_12.jpg,19
Belk/google_in_london_13.jpg,19
Belk/google_in_london_2.jpg,19
Belk/google_in_london_3.jpg,19
Belk/google_in_london_4.jpg,19
Belk/google_in_london_5.jpg,19
Belk/google_in_london_6.jpg,19
Belk/google_in_london_7.jpg,19
Belk/google_in_london_8.jpg,19
Belk/google_in_london_9.jpg,19
Belk/google_in_new_york_1.jpg,19
Belk/google_in_new_york_10.jpg,19
Belk/google_in_new_york_12.jpg,19
Belk/google_in_new_york_13.jpg,19
Belk/google_in_new_york_14.jpg,19
Belk/google_in_new_york_15.jpg,19
Belk/google_in_new_york_2.jpg,19
Belk/google_in_new_york_3.jpg,19
Belk/google_in_new_york_4.jpg,19
Belk/google_in_new_york_5.jpg,19
Belk/google_in_new_york_6.jpg,19
Belk/google_in_new_york_7.jpg,19
Belk/google_in_new_york_8.jpg,19
Belk/google_in_new_york_9.jpg,19
Belk/google_street_view_1.jpg,19
Belk/google_street_view_11.jpg,19
Belk/google_street_view_12.jpg,19
Belk/google_street_view_13.jpg,19
Belk/google_street_view_14.jpg,19
Belk/google_street_view_15.jpg,19
Belk/google_street_view_2.jpg,19
Belk/google_street_view_3.jpg,19
Belk/google_street_view_5.jpg,19
Belk/google_street_view_6.jpg,19
Belk/google_street_view_7.jpg,19
Belk/google_street_view_8.jpg,19
Belk/google_street_view_9.jpg,19
Best Buy/google_in_london_1.jpg,20
Best Buy/google_in_london_13.jpg,20
Best Buy/google_in_london_4.jpg,20
Best Buy/google_in_london_6.jpg,20
Best Buy/google_in_london_7.jpg,20
Best Buy/google_in_london_8.jpg,20
Best Buy/google_in_london_9.jpg,20
Best Buy/google_in_new_york_10.jpg,20
Best Buy/google_in_new_york_12.jpg,20
Best Buy/google_in_new_york_13.jpg,20
Best Buy/google_in_new_york_14.jpg,20
Best Buy/google_in_new_york_15.jpg,20
Best Buy/google_in_new_york_2.jpg,20
Best Buy/google_in_new_york_3.jpg,20
Best Buy/google_in_new_york_5.jpg,20
Best Buy/google_in_new_york_6.jpg,20
Best Buy/google_in_new_york_7.jpg,20
Best Buy/google_in_new_york_8.jpg,20
Best Buy/google_street_view_1.jpg,20
Best Buy/google_street_view_10.jpg,20
Best Buy/google_street_view_11.jpg,20
Best Buy/google_street_view_12.jpg,20
Best Buy/google_street_view_13.jpg,20
Best Buy/google_street_view_14.jpg,20
Best Buy/google_street_view_15.jpg,20
Best Buy/google_street_view_2.jpg,20
Best Buy/google_street_view_3.jpg,20
Best Buy/google_street_view_4.jpg,20
Best Buy/google_street_view_5.jpg,20
Best Buy/google_street_view_6.jpg,20
Best Buy/google_street_view_7.jpg,20
Best Buy/google_street_view_8.jpg,20
Best Buy/google_street_view_9.jpg,20
Bi-Lo/google_in_london_1.jpg,21
Bi-Lo/google_in_london_13.jpg,21
Bi-Lo/google_in_london_2.jpg,21
Bi-Lo/google_in_london_7.jpg,21
Bi-Lo/google_in_london_9.jpg,21
Bi-Lo/google_in_new_york_12.jpg,21
Bi-Lo/google_in_new_york_15.jpg,21
Bi-Lo/google_in_new_york_2.jpg,21
Bi-Lo/google_in_new_york_5.jpg,21
Bi-Lo/google_in_new_york_8.jpg,21
Bi-Lo/google_street_view_1.jpg,21
Bi-Lo/google_street_view_10.jpg,21
Bi-Lo/google_street_view_14.jpg,21
Bi-Lo/google_street_view_15.jpg,21
Bi-Lo/google_street_view_2.jpeg,21
Bi-Lo/google_street_view_3.jpg,21
Bi-Lo/google_street_view_4.jpg,21
Bi-Lo/google_street_view_5.jpg,21
Bi-Lo/google_street_view_7.jpg,21
Bi-Lo/google_street_view_8.jpg,21
Bi-Lo/google_street_view_9.jpg,21
Bloomingdales/google_in_london_1.jpg,22
Bloomingdales/google_in_london_10.jpg,22
Bloomingdales/google_in_london_12.jpg,22
